id,target,outcome,ice_low,delta_z,ice_mid,ice_high
4::DE::292,social_norms_vax_avg,vax_willingness_T12,4.184515517159887,1.4617854521564433,4.253456638791248,4.302700297099364
4::DE::2979,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.196481058701321,2.8672479474478036,4.196481058701321,3.3374458194477534
4::DE::2979,covid_perceived_danger_T12,vax_willingness_T12,3.7995979158732567,1.6171885383089024,4.196481058701321,4.593364201529385
4::DE::2979,fivec_pro_vax_idx,vax_willingness_T12,3.626536616361861,1.6500416510789493,3.854514393297645,4.082492170233429
4::DE::2979,institutional_trust_avg,vax_willingness_T12,3.799805254740223,1.4944518075201283,4.047727632215909,4.246065534196458
4::DE::2979,social_norms_vax_avg,vax_willingness_T12,4.078296278761843,1.4617854521564433,4.147237400393205,4.196481058701321
4::DE::3026,covax_legitimacy_scepticism_idx,vax_willingness_T12,1.8890566637150084,2.8672479474478036,1.8890566637150084,1.0300214244614407
4::DE::3026,covid_perceived_danger_T12,vax_willingness_T12,2.2859398065430723,1.6171885383089024,2.682822949371136,3.079706092199201
4::DE::3026,fivec_pro_vax_idx,vax_willingness_T12,1.661078886779224,1.6500416510789493,1.8890566637150084,2.1170344406507926
4::DE::3026,institutional_trust_avg,vax_willingness_T12,2.1369790411906946,1.4944518075201283,2.384901418666381,2.5832393206469293
4::DE::3026,social_norms_vax_avg,vax_willingness_T12,1.8890566637150084,1.4617854521564433,1.9579977853463704,2.007241443654486
4::DE::322,covax_legitimacy_scepticism_idx,vax_willingness_T12,3.2858028477461168,2.8672479474478036,3.2858028477461168,2.4267676084925496
4::DE::322,covid_perceived_danger_T12,vax_willingness_T12,3.2858028477461168,1.6171885383089024,3.682685990574181,4.079569133402245
4::DE::322,fivec_pro_vax_idx,vax_willingness_T12,2.772852849640602,1.6500416510789493,3.0008306265763864,3.2288084035121707
4::DE::322,institutional_trust_avg,vax_willingness_T12,3.087464945765568,1.4944518075201283,3.335387323241254,3.5337252252218025
4::DE::322,social_norms_vax_avg,vax_willingness_T12,3.1873155311298853,1.4617854521564433,3.2562566527612473,3.305500311069363
4::DE::3305,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.518834117672954,2.8672479474478036,2.518834117672954,1.659798878419387
4::DE::3305,covid_perceived_danger_T12,vax_willingness_T12,2.518834117672954,1.6171885383089024,2.915717260501018,3.312600403329083
4::DE::3305,fivec_pro_vax_idx,vax_willingness_T12,2.4048452292050624,1.6500416510789493,2.632823006140846,2.8608007830766304
4::DE::3305,institutional_trust_avg,vax_willingness_T12,2.667587544158366,1.4944518075201283,2.915509921634052,3.1138478236146008
4::DE::3305,social_norms_vax_avg,vax_willingness_T12,2.518834117672954,1.4617854521564433,2.5877752393043165,2.637018897612432
4::DE::3446,covax_legitimacy_scepticism_idx,vax_willingness_T12,2.6649874308175345,2.8672479474478036,2.6649874308175345,1.805952191563967
4::DE::3446,covid_perceived_danger_T12,vax_willingness_T12,3.0618705736455984,1.6171885383089024,3.458753716473663,3.8556368593017263
4::DE::3446,fivec_pro_vax_idx,vax_willingness_T12,3.006954096221211,1.6500416510789493,3.234931873156995,3.4629096500927794
4::DE::3446,institutional_trust_avg,vax_willingness_T12,1.822051347400202,1.4944518075201283,2.0699737248758883,2.268311626856437
4::DE::3446,social_norms_vax_avg,vax_willingness_T12,2.4877102609083175,1.4617854521564433,2.5566513825396795,2.6058950408477957
4::DE::3451,covax_legitimacy_scepticism_idx,vax_willingness_T12,4.636452235069355,2.8672479474478036,4.636452235069355,3.777416995815787
