model,group,term,estimate,std_err,z_value,abs_z,effect_strength,significance,ci_low,ci_high,block,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,friends_immigration_tolerance,0.026818731393569984,0.02295545223071068,1.1682946222985258,1.1682946222985258,weak,,-0.01817312822745259,0.07181059101459256,norms_engine,1.0271815901113552,0.9819910072781906,1.0744518139612553
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,colleagues_climate_harm,-0.09016053246460598,0.025810152425780268,-3.4932196825986135,3.4932196825986135,strong,***,-0.1407475016546244,-0.039573563274587546,norms_engine,0.9137844814212567,0.8687086314996263,0.961199242425939
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,colleagues_lgbt_adoption_rights,0.052580408933717716,0.02666942824172555,1.9715611619844642,1.9715611619844642,weak,*,0.0003092900916602595,0.10485152777577517,norms_engine,1.0539873086669422,1.0003093379267722,1.1105457129225629
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,colleagues_immigration_tolerance,-0.031211910347518433,0.02480826302303711,-1.258125581727945,1.258125581727945,weak,,-0.07983521239166794,0.01741139169663107,norms_engine,0.9692701529365201,0.9232684770558494,1.017563853549345
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,colleagues_climate_harm_missing,-0.007748727982458693,0.07656424669428077,-0.1012055667888849,0.1012055667888849,negligible,,-0.15781189400668888,0.14231443804177152,norms_engine,0.9922812160176607,0.8540104113370572,1.1529391194657006
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,colleagues_immigration_tolerance_missing,-0.13505478753451744,0.07895306051519375,-1.7105706435348058,1.7105706435348058,weak,,-0.2897999426135086,0.01969036754447373,norms_engine,0.8736680442586456,0.748413278207161,1.0198855014801678
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,colleagues_lgbt_adoption_rights_missing,0.0614470712408525,0.08115828508295345,0.7571262894237633,0.7571262894237633,negligible,,-0.09762024456877058,0.22051438705047557,norms_engine,1.063374211961728,0.9069932739834335,1.2467178612020002
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,family_climate_harm_missing,0.016212861561946765,0.09131814199660339,0.1775426131923469,0.1775426131923469,negligible,,-0.16276740788651045,0.19519313101040398,norms_engine,1.0163450031672607,0.8497888196075432,1.215545723395265
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,family_immigration_tolerance_missing,0.07388630746247524,0.08314245074422823,0.8886712720289214,0.8886712720289214,negligible,,-0.0890699015826075,0.23684251650755797,norms_engine,1.076684387557214,0.9147816266560391,1.2672415324377022
B_COVID_MAIN_vax_willingness_Y_PN_ITEMS,B_COVID,family_lgbt_adoption_rights_missing,0.03182822614268589,0.08558857287182069,0.3718747149850546,0.3718747149850546,negligible,,-0.13592229417426455,0.19957874645963636,norms_engine,1.0323401610224796,0.8729104600814794,1.2208883462806048
